FID_1,Identifyin,Date,Time,a_Latitude,a_Longitud,FID_2,DECSLON,DECSLAT,DEPTH,Distance
176,445,6/27/2011,0.377986111,29.04358965000,-90.70409145000,86,-90.49500000000,29.00500000000,8.00000000000,0.21262266
185,405,6/27/2011,0.342418981,29.05391537000,-90.55207509000,86,-90.49500000000,29.00500000000,8.00000000000,0.07516834
331,307,6/26/2011,0.434398148,29.14076111000,-90.40660556000,86,-90.49500000000,29.00500000000,8.00000000000,0.16200202
338,314,6/26/2011,0.440509259,29.40436667000,-90.35611667000,86,-90.49500000000,29.00500000000,8.00000000000,0.42282658
423,403,6/27/2011,0.339166667,29.04645000000,-90.38380000000,86,-90.49500000000,29.00500000000,8.00000000000,0.11867410
424,404,6/27/2011,0.342141204,29.06395000000,-90.53048333000,86,-90.49500000000,29.00500000000,8.00000000000,0.06880530
425,409,6/27/2011,0.343564815,29.00376667000,-90.52420000000,86,-90.49500000000,29.00500000000,8.00000000000,0.02922603
426,410,6/27/2011,0.343657407,28.99925495000,-90.52356731000,86,-90.49500000000,29.00500000000,8.00000000000,0.02913927
427,411,6/27/2011,0.343923611,28.98765992000,-90.51954208000,86,-90.49500000000,29.00500000000,8.00000000000,0.03004983
428,412,6/27/2011,0.344143519,28.97884342000,-90.51470740000,86,-90.49500000000,29.00500000000,8.00000000000,0.03274978
429,413,6/27/2011,0.344571759,28.96211667000,-90.50448333000,86,-90.49500000000,29.00500000000,8.00000000000,0.04391940
430,414,6/27/2011,0.344861111,28.94788319000,-90.52053450000,86,-90.49500000000,29.00500000000,8.00000000000,0.06256469
456,448,6/27/2011,0.378831019,29.05028333000,-90.69983333000,86,-90.49500000000,29.00500000000,8.00000000000,0.20977911
1433,1468,7/1/2011,0.320474537,29.02873341000,-90.37224339000,86,-90.49500000000,29.00500000000,8.00000000000,0.12502984
1437,1472,7/1/2011,0.321516204,29.00077208000,-90.41205472000,86,-90.49500000000,29.00500000000,8.00000000000,0.08305296
1438,1473,7/1/2011,0.321631944,29.02701691000,-90.43473211000,86,-90.49500000000,29.00500000000,8.00000000000,0.06416356
1442,1477,7/1/2011,0.322546296,28.94731612000,-90.43558585000,86,-90.49500000000,29.00500000000,8.00000000000,0.08280985
1443,1478,7/1/2011,0.322731481,28.94040376000,-90.44150967000,86,-90.49500000000,29.00500000000,8.00000000000,0.08386829
1444,1479,7/1/2011,0.322997685,28.93222696000,-90.45140686000,86,-90.49500000000,29.00500000000,8.00000000000,0.08483087
1445,1480,7/1/2011,0.323055556,28.93239580000,-90.45465275000,86,-90.49500000000,29.00500000000,8.00000000000,0.08306185
1446,1481,7/1/2011,0.323125,28.93036956000,-90.45735045000,86,-90.49500000000,29.00500000000,8.00000000000,0.08358942
1447,1482,7/1/2011,0.323229167,28.92762548000,-90.46155355000,86,-90.49500000000,29.00500000000,8.00000000000,0.08429402
1448,1483,7/1/2011,0.323402778,28.92252053000,-90.46741308000,86,-90.49500000000,29.00500000000,8.00000000000,0.08697069
1449,1484,7/1/2011,0.323530093,28.91951345000,-90.47248852000,86,-90.49500000000,29.00500000000,8.00000000000,0.08840089
23,45,6/25/2011,0.296828704,28.86306667000,-89.94980000000,87,-90.04000000000,28.92000000000,18.50000000000,0.10666510
378,356,6/26/2011,0.465821759,28.76161991000,-90.00306244000,87,-90.04000000000,28.92000000000,18.50000000000,0.16263037
384,362,6/26/2011,0.468761574,28.88247673000,-90.04045908000,87,-90.04000000000,28.92000000000,18.50000000000,0.03752608
385,363,6/26/2011,0.469490741,28.92585082000,-89.95810661000,87,-90.04000000000,28.92000000000,18.50000000000,0.08210213
1002,1026,6/30/2011,0.328958333,28.97336122000,-90.06549653000,87,-90.04000000000,28.92000000000,18.50000000000,0.05913960
22,44,6/25/2011,0.293657407,28.99400000000,-89.98998333000,88,-89.99900000000,29.00100000000,15.00000000000,0.01141492
386,364,6/26/2011,0.47005787,28.95271667000,-89.96613333000,88,-89.99900000000,29.00100000000,15.00000000000,0.05840803
1000,1024,6/30/2011,0.326631944,28.94062069000,-89.95125599000,88,-89.99900000000,29.00100000000,15.00000000000,0.07697501
1001,1025,6/30/2011,0.328194444,28.99133761000,-90.02126349000,88,-89.99900000000,29.00100000000,15.00000000000,0.02426983
9,43,6/25/2011,0.289641204,29.16145233000,-90.04494920000,89,-89.91800000000,29.08500000000,14.10000000000,0.14819264
21,41,6/25/2011,0.289641204,29.16180000000,-90.04365000000,89,-89.91800000000,29.08500000000,14.10000000000,0.14726222
389,368,6/26/2011,0.474594907,29.15947533000,-90.03797336000,89,-89.91800000000,29.08500000000,14.10000000000,0.14120971
390,369,6/26/2011,0.474699074,29.16332894000,-90.04498700000,89,-89.91800000000,29.08500000000,14.10000000000,0.14920161
391,370,6/26/2011,0.474791667,29.16804854000,-90.04426718000,89,-89.91800000000,29.08500000000,14.10000000000,0.15113061
392,371,6/26/2011,0.474791667,29.16804854000,-90.04426718000,89,-89.91800000000,29.08500000000,14.10000000000,0.15113061
393,372,6/26/2011,0.474872685,29.17015012000,-90.05293486000,89,-89.91800000000,29.08500000000,14.10000000000,0.15955551
394,373,6/26/2011,0.475138889,29.18323901000,-90.04951374000,89,-89.91800000000,29.08500000000,14.10000000000,0.16415470
395,374,6/26/2011,0.475555556,29.19758333000,-90.06210000000,89,-89.91800000000,29.08500000000,14.10000000000,0.18286557
1405,1439,7/1/2011,0.310671296,29.11918333000,-89.90855000000,89,-89.91800000000,29.08500000000,14.10000000000,0.03546551
1406,1440,7/1/2011,0.311076389,29.10333313000,-89.92023415000,89,-89.91800000000,29.08500000000,14.10000000000,0.01846876
1407,1441,7/1/2011,0.311585648,29.10425000000,-89.94463333000,89,-89.91800000000,29.08500000000,14.10000000000,0.03286178
0,1,6/24/2011,11:17:43,29.09103333000,-89.37815000000,90,-89.50200000000,29.00100000000,10.50000000000,0.15311702
321,294,6/26/2011,0.410324074,28.90945000000,-89.28976667000,90,-89.50200000000,29.00100000000,10.50000000000,0.23113716
322,295,6/26/2011,0.412881944,28.89858277000,-89.41986011000,90,-89.50200000000,29.00100000000,10.50000000000,0.13128690
324,297,6/26/2011,0.415289352,28.96676667000,-89.50380000000,90,-89.50200000000,29.00100000000,10.50000000000,0.03428062
325,298,6/26/2011,0.418321759,29.05405000000,-89.41790000000,90,-89.50200000000,29.00100000000,10.50000000000,0.09943396
144,315,6/26/2011,0.440775463,29.20531263000,-89.58755610000,91,-89.58400000000,29.08900000000,10.50000000000,0.11636698
187,7,6/24/2011,11:38:28,29.20260000000,-89.54903333000,91,-89.58400000000,29.08900000000,10.50000000000,0.11885970
188,8,6/24/2011,11:39:34,29.23473333000,-89.54490000000,91,-89.58400000000,29.08900000000,10.50000000000,0.15088742
189,9,6/24/2011,11:42:42,29.26950000000,-89.63720000000,91,-89.58400000000,29.08900000000,10.50000000000,0.18817675
190,10,6/24/2011,11:44:00,29.28479797000,-89.67787258000,91,-89.58400000000,29.08900000000,10.50000000000,0.21713799
315,288,6/26/2011,0.403576389,29.41132222000,-89.59881111000,91,-89.58400000000,29.08900000000,10.50000000000,0.32266234
316,289,6/26/2011,0.403784722,29.42561111000,-89.58300556000,91,-89.58400000000,29.08900000000,10.50000000000,0.33661258
335,311,6/26/2011,0.438159722,29.10086662000,-89.59131087000,91,-89.58400000000,29.08900000000,10.50000000000,0.01393792
336,312,6/26/2011,0.438599537,29.12028333000,-89.58481667000,91,-89.58400000000,29.08900000000,10.50000000000,0.03129399
337,313,6/26/2011,0.439675926,29.16813527000,-89.56922345000,91,-89.58400000000,29.08900000000,10.50000000000,0.08050303
339,316,6/26/2011,0.440775463,29.21192445000,-89.56583157000,91,-89.58400000000,29.08900000000,10.50000000000,0.12425986
340,317,6/26/2011,0.441331019,29.23150000000,-89.57075000000,91,-89.58400000000,29.08900000000,10.50000000000,0.14311468
341,318,6/26/2011,0.441944444,29.24432342000,-89.60507743000,91,-89.58400000000,29.08900000000,10.50000000000,0.15674700
342,319,6/26/2011,0.442581019,29.23225000000,-89.64001667000,91,-89.58400000000,29.08900000000,10.50000000000,0.15381297
343,320,6/26/2011,0.443275463,29.22646180000,-89.67640887000,91,-89.58400000000,29.08900000000,10.50000000000,0.16563558
344,321,6/26/2011,0.443796296,29.24208390000,-89.70532323000,91,-89.58400000000,29.08900000000,10.50000000000,0.19533051
346,323,6/26/2011,0.443912037,29.22158443000,-89.70936311000,91,-89.58400000000,29.08900000000,10.50000000000,0.18246792
982,1006,6/30/2011,0.3140625,29.26781667000,-89.65623333000,91,-89.58400000000,29.08900000000,10.50000000000,0.19285501
983,1007,6/30/2011,0.314155093,29.25990027000,-89.64300927000,91,-89.58400000000,29.08900000000,10.50000000000,0.18080099
984,1008,6/30/2011,0.314444444,29.24939492000,-89.65518189000,91,-89.58400000000,29.08900000000,10.50000000000,0.17548046
985,1009,6/30/2011,0.315127315,29.22339778000,-89.67623890000,91,-89.58400000000,29.08900000000,10.50000000000,0.16300545
986,1010,6/30/2011,0.315844907,29.18747266000,-89.64000054000,91,-89.58400000000,29.08900000000,10.50000000000,0.11328250
987,1011,6/30/2011,0.316597222,29.15756667000,-89.69110000000,91,-89.58400000000,29.08900000000,10.50000000000,0.12716839
988,1012,6/30/2011,0.316840278,29.14733333000,-89.69430000000,91,-89.58400000000,29.08900000000,10.50000000000,0.12477527
989,1013,6/30/2011,0.318518519,29.07546667000,-89.71370000000,91,-89.58400000000,29.08900000000,10.50000000000,0.13040414
4,12,6/24/2011,11:51:05,29.19047308000,-89.82486448000,92,-89.84500000000,29.09100000000,15.30000000000,0.10149056
191,11,6/24/2011,11:49:08,29.26620000000,-89.82163333000,92,-89.84500000000,29.09100000000,15.30000000000,0.17675135
192,14,6/24/2011,11:55:30,29.08164614000,-89.79976873000,92,-89.84500000000,29.09100000000,15.30000000000,0.04618834
193,15,6/24/2011,11:57:23,29.02375312000,-89.79917631000,92,-89.84500000000,29.09100000000,15.30000000000,0.08137539
345,322,6/26/2011,0.443854167,30.13569444000,-89.79545556000,92,-89.84500000000,29.09100000000,15.30000000000,1.04586860
347,324,6/26/2011,0.445532407,29.22453333000,-89.79378333000,92,-89.84500000000,29.09100000000,15.30000000000,0.14301852
348,325,6/26/2011,0.448206019,29.10958333000,-89.81105000000,92,-89.84500000000,29.09100000000,15.30000000000,0.03870326
349,326,6/26/2011,0.448854167,29.08176576000,-89.79619257000,92,-89.84500000000,29.09100000000,15.30000000000,0.04967330
350,327,6/26/2011,0.448854167,29.08008925000,-89.80612264000,92,-89.84500000000,29.09100000000,15.30000000000,0.04037937
1402,1435,7/1/2011,0.306493056,29.27656667000,-89.79755000000,92,-89.84500000000,29.09100000000,15.30000000000,0.19153718
1403,1436,7/1/2011,0.3071875,29.25061667000,-89.81535000000,92,-89.84500000000,29.09100000000,15.30000000000,0.16234717
1404,1437,7/1/2011,0.309212963,29.17184226000,-89.87440468000,92,-89.84500000000,29.09100000000,15.30000000000,0.08602387
6,19,6/24/2011,12:06:08,28.93775000000,-89.89056667000,93,-89.88000000000,28.99300000000,19.50000000000,0.05625137
194,16,6/24/2011,11:59:27,28.96373333000,-89.77991667000,93,-89.88000000000,28.99300000000,19.50000000000,0.10427469
351,328,6/26/2011,0.450462963,29.00871307000,-89.78938236000,93,-89.88000000000,28.99300000000,19.50000000000,0.09196987
352,329,6/26/2011,0.450543981,29.00502974000,-89.78873236000,93,-89.88000000000,28.99300000000,19.50000000000,0.09205703
353,330,6/26/2011,0.450601852,29.00290588000,-89.78796377000,93,-89.88000000000,28.99300000000,19.50000000000,0.09256778
354,331,6/26/2011,0.451238426,28.96954666000,-89.78354253000,93,-89.88000000000,28.99300000000,19.50000000000,0.09926783
995,1019,6/30/2011,0.324641204,28.91146116000,-89.85515971000,93,-89.88000000000,28.99300000000,19.50000000000,0.08523862
996,1020,6/30/2011,0.324803241,28.91339754000,-89.86274441000,93,-89.88000000000,28.99300000000,19.50000000000,0.08145126
997,1021,6/30/2011,0.325740741,28.92875000000,-89.90710000000,93,-89.88000000000,28.99300000000,19.50000000000,0.06973143
998,1022,6/30/2011,0.32619213,28.93296387000,-89.92922892000,93,-89.88000000000,28.99300000000,19.50000000000,0.07763906
999,1023,6/30/2011,0.32630787,28.93907104000,-89.93402066000,93,-89.88000000000,28.99300000000,19.50000000000,0.07633194
26,49,6/25/2011,0.301481481,28.71736364000,-90.04492846000,94,-90.10800000000,28.90400000000,16.80000000000,0.19700546
29,52,6/25/2011,0.303344907,28.73873047000,-90.11033699000,94,-90.10800000000,28.90400000000,16.80000000000,0.16528605
30,53,6/25/2011,0.303472222,28.74491380000,-90.11197032000,94,-90.10800000000,28.90400000000,16.80000000000,0.15913574
31,54,6/25/2011,0.303680556,28.75402291000,-90.11446277000,94,-90.10800000000,28.90400000000,16.80000000000,0.15011627
32,55,6/25/2011,0.303726852,28.75583958000,-90.11504610000,94,-90.10800000000,28.90400000000,16.80000000000,0.14832787
33,56,6/25/2011,0.303796296,28.75867291000,-90.11596277000,94,-90.10800000000,28.90400000000,16.80000000000,0.14554507
34,57,6/25/2011,0.304212963,28.77820000000,-90.11391667000,94,-90.10800000000,28.90400000000,16.80000000000,0.12593906
35,58,6/25/2011,0.306122685,28.85935000000,-90.13385000000,94,-90.10800000000,28.90400000000,16.80000000000,0.05159307
36,59,6/25/2011,0.306898148,28.89308561000,-90.14391018000,94,-90.10800000000,28.90400000000,16.80000000000,0.03753219
37,60,6/25/2011,0.307048611,28.89862035000,-90.15104275000,94,-90.10800000000,28.90400000000,16.80000000000,0.04337763
38,61,6/25/2011,0.307905093,28.94076188000,-90.15279776000,94,-90.10800000000,28.90400000000,16.80000000000,0.05795063
39,63,6/25/2011,0.30818287,28.95771332000,-90.15993881000,94,-90.10800000000,28.90400000000,16.80000000000,0.07471787
40,65,6/25/2011,0.309444444,28.99996667000,-90.16823333000,94,-90.10800000000,28.90400000000,16.80000000000,0.11330338
41,66,6/25/2011,0.309861111,29.01673333000,-90.17260000000,94,-90.10800000000,28.90400000000,16.80000000000,0.12993061
42,67,6/25/2011,0.3103125,29.03413051000,-90.18279337000,94,-90.10800000000,28.90400000000,16.80000000000,0.15009330
43,68,6/25/2011,0.310659722,29.04730739000,-90.19100880000,94,-90.10800000000,28.90400000000,16.80000000000,0.16561241
44,69,6/25/2011,0.311319444,29.07586384000,-90.19342670000,94,-90.10800000000,28.90400000000,16.80000000000,0.19192421
45,70,6/25/2011,0.311736111,29.09106186000,-90.19545806000,94,-90.10800000000,28.90400000000,16.80000000000,0.20649710
208,33,6/24/2011,12:23:07,29.09290000000,-90.19570000000,94,-90.10800000000,28.90400000000,16.80000000000,0.20826546
209,34,6/24/2011,12:24:27,29.07411667000,-90.22161667000,94,-90.10800000000,28.90400000000,16.80000000000,0.20456889
210,35,6/24/2011,12:24:36,29.07488333000,-90.22723333000,94,-90.10800000000,28.90400000000,16.80000000000,0.20836914
399,378,6/27/2011,0.302303241,28.80921667000,-90.12540000000,94,-90.10800000000,28.90400000000,16.80000000000,0.09636721
400,379,6/27/2011,0.303738426,28.74859401000,-90.15414946000,94,-90.10800000000,28.90400000000,16.80000000000,0.16211352
402,381,6/27/2011,0.307291667,28.73578333000,-90.10878333000,94,-90.10800000000,28.90400000000,16.80000000000,0.16821849
1003,1027,6/30/2011,0.330821759,29.00753750000,-90.14903350000,94,-90.10800000000,28.90400000000,16.80000000000,0.11137218
1004,1028,6/30/2011,0.330960648,29.01243333000,-90.15448333000,94,-90.10800000000,28.90400000000,16.80000000000,0.11797664
1005,1029,6/30/2011,0.331342593,29.01328136000,-90.20826211000,94,-90.10800000000,28.90400000000,16.80000000000,0.14830680
1006,1030,6/30/2011,0.332476852,28.95603333000,-90.17046667000,94,-90.10800000000,28.90400000000,16.80000000000,0.08129915
1007,1031,6/30/2011,0.332604167,28.94969554000,-90.17109636000,94,-90.10800000000,28.90400000000,16.80000000000,0.07790528
1008,1032,6/30/2011,0.33375,28.89862844000,-90.16932531000,94,-90.10800000000,28.90400000000,16.80000000000,0.06156011
1009,1033,6/30/2011,0.333854167,28.89357531000,-90.17003282000,94,-90.10800000000,28.90400000000,16.80000000000,0.06290266
1010,1034,6/30/2011,0.334479167,28.86608685000,-90.16768136000,94,-90.10800000000,28.90400000000,16.80000000000,0.07070553
1011,1035,6/30/2011,0.334537037,28.86368139000,-90.16340647000,94,-90.10800000000,28.90400000000,16.80000000000,0.06852348
1012,1036,6/30/2011,0.334699074,28.85625655000,-90.16442670000,94,-90.10800000000,28.90400000000,16.80000000000,0.07391488
1013,1037,6/30/2011,0.334768519,28.85318711000,-90.16295116000,94,-90.10800000000,28.90400000000,16.80000000000,0.07484370
1014,1038,6/30/2011,0.334907407,28.84689290000,-90.16621239000,94,-90.10800000000,28.90400000000,16.80000000000,0.08154694
1015,1039,6/30/2011,0.334907407,28.84695326000,-90.16355640000,94,-90.10800000000,28.90400000000,16.80000000000,0.07962942
1016,1040,6/30/2011,0.335416667,28.82428333000,-90.16481667000,94,-90.10800000000,28.90400000000,16.80000000000,0.09789219
1017,1041,6/30/2011,0.336087963,28.79443202000,-90.16626653000,94,-90.10800000000,28.90400000000,16.80000000000,0.12409726
1018,1042,6/30/2011,0.336215278,28.78830164000,-90.16224590000,94,-90.10800000000,28.90400000000,16.80000000000,0.12778391
1019,1043,6/30/2011,0.336319444,28.78364280000,-90.16754251000,94,-90.10800000000,28.90400000000,16.80000000000,0.13428018
1409,1443,7/1/2011,0.317048611,29.08778333000,-90.21085000000,94,-90.10800000000,28.90400000000,16.80000000000,0.21060493
1410,1444,7/1/2011,0.3171875,29.08639053000,-90.21772213000,94,-90.10800000000,28.90400000000,16.80000000000,0.21285030
1411,1445,7/1/2011,0.317430556,29.08142449000,-90.22922151000,94,-90.10800000000,28.90400000000,16.80000000000,0.21488160
1412,1446,7/1/2011,0.317430556,29.08142449000,-90.22922151000,94,-90.10800000000,28.90400000000,16.80000000000,0.21488160
1413,1447,7/1/2011,0.317592593,29.07113506000,-90.23315920000,94,-90.10800000000,28.90400000000,16.80000000000,0.20880362
18,81,6/25/2011,0.323275463,28.70167513000,-90.28426559000,95,-90.19600000000,28.57800000000,22.00000000000,0.15194194
27,50,6/25/2011,0.30193287,28.70624053000,-90.06329199000,95,-90.19600000000,28.57800000000,22.00000000000,0.18454552
28,51,6/25/2011,0.302199074,28.70020000000,-90.07473333000,95,-90.19600000000,28.57800000000,22.00000000000,0.17215820
48,78,6/25/2011,0.322708333,28.73225668000,-90.23046321000,95,-90.19600000000,28.57800000000,22.00000000000,0.15805960
49,79,6/25/2011,0.322858796,28.72224030000,-90.25931096000,95,-90.19600000000,28.57800000000,22.00000000000,0.15752315
50,80,6/25/2011,0.323055556,28.71420201000,-90.25903393000,95,-90.19600000000,28.57800000000,22.00000000000,0.15008086
51,82,6/25/2011,0.3234375,28.69790827000,-90.25537353000,95,-90.19600000000,28.57800000000,22.00000000000,0.13380287
52,83,6/25/2011,0.326400463,28.57398333000,-90.24418333000,95,-90.19600000000,28.57800000000,22.00000000000,0.04835046
401,380,6/27/2011,0.305486111,28.72933333000,-90.19573333000,95,-90.19600000000,28.57800000000,22.00000000000,0.15133356
403,382,6/27/2011,0.309027778,28.65726667000,-90.09028333000,95,-90.19600000000,28.57800000000,22.00000000000,0.13213334
1020,1044,6/30/2011,0.33744213,28.73221591000,-90.16843236000,95,-90.19600000000,28.57800000000,22.00000000000,0.15666053
1021,1045,6/30/2011,0.337546296,28.72739359000,-90.16605326000,95,-90.19600000000,28.57800000000,22.00000000000,0.15236552
1022,1046,6/30/2011,0.339444444,28.64379124000,-90.16530509000,95,-90.19600000000,28.57800000000,22.00000000000,0.07259934
1023,1047,6/30/2011,0.339930556,28.64601667000,-90.18825000000,95,-90.19600000000,28.57800000000,22.00000000000,0.06845677
1024,1048,6/30/2011,0.340162037,28.64626148000,-90.20011393000,95,-90.19600000000,28.57800000000,22.00000000000,0.06838534
1025,1049,6/30/2011,0.34025463,28.64752648000,-90.20510712000,95,-90.19600000000,28.57800000000,22.00000000000,0.07012040
1026,1050,6/30/2011,0.340532407,28.65221943000,-90.21851826000,95,-90.19600000000,28.57800000000,22.00000000000,0.07756027
1027,1051,6/30/2011,0.340972222,28.65932756000,-90.23935820000,95,-90.19600000000,28.57800000000,22.00000000000,0.09216347
1028,1052,6/30/2011,0.341585648,28.67143662000,-90.26858517000,95,-90.19600000000,28.57800000000,22.00000000000,0.11831741
1029,1053,6/30/2011,0.341701389,28.67605268000,-90.27280054000,95,-90.19600000000,28.57800000000,22.00000000000,0.12454979
1030,1054,6/30/2011,0.34181713,28.66283673000,-90.28399386000,95,-90.19600000000,28.57800000000,22.00000000000,0.12223007
1031,1055,6/30/2011,0.342534722,28.68775299000,-90.31364624000,95,-90.19600000000,28.57800000000,22.00000000000,0.16089238
1032,1056,6/30/2011,0.342777778,28.69244453000,-90.32484627000,95,-90.19600000000,28.57800000000,22.00000000000,0.17233372
404,383,6/27/2011,0.31287037,28.50885000000,-90.19585000000,96,-90.21000000000,28.46900000000,22.50000000000,0.04228765
405,384,6/27/2011,0.313020833,28.50356511000,-90.20107137000,96,-90.21000000000,28.46900000000,22.50000000000,0.03569968
406,385,6/27/2011,0.314583333,28.44443337000,-90.24905791000,96,-90.21000000000,28.46900000000,22.50000000000,0.04614152
19,84,6/25/2011,0.327291667,28.51935991000,-90.26016329000,97,-90.30300000000,28.49800000000,22.50000000000,0.04786679
414,393,6/27/2011,0.317372685,28.44273333000,-90.29036667000,97,-90.30300000000,28.49800000000,22.50000000000,0.05669220
20,85,6/25/2011,0.330763889,28.45846579000,-90.41811623000,98,-90.43600000000,28.42000000000,27.60000000000,0.04241988
146,425,6/27/2011,0.360324074,28.31139755000,-90.54241213000,98,-90.43600000000,28.42000000000,27.60000000000,0.15204616
415,394,6/27/2011,0.320729167,28.31036667000,-90.39838333000,98,-90.43600000000,28.42000000000,27.60000000000,0.11590721
416,395,6/27/2011,0.321793981,28.24796667000,-90.39866667000,98,-90.43600000000,28.42000000000,27.60000000000,0.17603762
417,396,6/27/2011,0.322627315,28.27668333000,-90.42088333000,98,-90.43600000000,28.42000000000,27.60000000000,0.14411170
418,397,6/27/2011,0.322627315,28.27668333000,-90.42088333000,98,-90.43600000000,28.42000000000,27.60000000000,0.14411170
437,421,6/27/2011,0.356736111,28.40877074000,-90.46902078000,98,-90.43600000000,28.42000000000,27.60000000000,0.03487790
439,423,6/27/2011,0.358726852,28.31111923000,-90.45696620000,98,-90.43600000000,28.42000000000,27.60000000000,0.11088103
440,424,6/27/2011,0.359224537,28.31003772000,-90.47971884000,98,-90.43600000000,28.42000000000,27.60000000000,0.11833444
441,426,6/27/2011,0.360590278,28.32194754000,-90.55656831000,98,-90.43600000000,28.42000000000,27.60000000000,0.15540593
54,87,6/25/2011,0.332476852,28.50691667000,-90.46216075000,99,-90.49800000000,28.50000000000,23.00000000000,0.03650058
436,420,6/27/2011,0.354351852,28.52310000000,-90.46911667000,99,-90.49800000000,28.50000000000,23.00000000000,0.03698455
55,88,6/25/2011,0.334872685,28.61538074000,-90.45432362000,100,-90.46200000000,28.56600000000,18.00000000000,0.04997384
433,417,6/27/2011,0.351909722,28.63697823000,-90.47954804000,100,-90.46200000000,28.56600000000,18.00000000000,0.07311527
434,418,6/27/2011,0.352222222,28.62194034000,-90.47925300000,100,-90.46200000000,28.56600000000,18.00000000000,0.05854048
435,419,6/27/2011,0.352372685,28.61443858000,-90.47820380000,100,-90.46200000000,28.56600000000,18.00000000000,0.05107699
1033,1057,6/30/2011,0.343159722,28.70131161000,-90.34185262000,100,-90.46200000000,28.56600000000,18.00000000000,0.18095476
1034,1058,6/30/2011,0.343726852,28.71174542000,-90.36755773000,100,-90.46200000000,28.56600000000,18.00000000000,0.17366943
1035,1059,6/30/2011,0.343796296,28.70790485000,-90.37281433000,100,-90.46200000000,28.56600000000,18.00000000000,0.16760391
98,132,6/25/2011,0.388553241,29.47045000000,-91.62890000000,101,-91.28900000000,29.27600000000,4.50000000000,0.39159011
133,167,6/25/2011,0.420162037,29.04822496000,-91.24069291000,101,-91.28900000000,29.27600000000,4.50000000000,0.23284124
134,168,6/25/2011,0.422928241,29.07228492000,-91.23227046000,101,-91.28900000000,29.27600000000,4.50000000000,0.21146649
135,169,6/25/2011,0.424328704,29.13750000000,-91.21846667000,101,-91.28900000000,29.27600000000,4.50000000000,0.15542587
136,170,6/25/2011,0.425740741,29.20886667000,-91.19988333000,101,-91.28900000000,29.27600000000,4.50000000000,0.11157358
458,451,6/27/2011,0.381655093,29.77203333000,-91.10316667000,101,-91.28900000000,29.27600000000,4.50000000000,0.52970094
524,523,6/27/2011,0.42431713,29.06698333000,-91.06891667000,101,-91.28900000000,29.27600000000,4.50000000000,0.30352041
525,524,6/27/2011,0.425729167,29.15080134000,-91.10522546000,101,-91.28900000000,29.27600000000,4.50000000000,0.22236858
526,525,6/27/2011,0.425752315,29.15603092000,-91.05891386000,101,-91.28900000000,29.27600000000,4.50000000000,0.25948451
527,526,6/27/2011,0.426400463,29.16686667000,-91.05358333000,101,-91.28900000000,29.27600000000,4.50000000000,0.25948235
528,527,6/27/2011,0.427141204,29.18714066000,-91.10447190000,101,-91.28900000000,29.27600000000,4.50000000000,0.20480870
529,528,6/27/2011,0.429189815,29.20263333000,-91.19061667000,101,-91.28900000000,29.27600000000,4.50000000000,0.12272713
570,571,6/27/2011,0.475023148,29.23385000000,-91.32620000000,101,-91.28900000000,29.27600000000,4.50000000000,0.05621799
571,572,6/27/2011,0.477106481,29.32966667000,-91.37131667000,101,-91.28900000000,29.27600000000,4.50000000000,0.09826569
572,573,6/27/2011,0.4778125,29.33046667000,-91.42166667000,101,-91.28900000000,29.27600000000,4.50000000000,0.14341222
573,574,6/27/2011,0.479907407,29.23496667000,-91.48430000000,101,-91.28900000000,29.27600000000,4.50000000000,0.19956409
608,614,6/27/2011,0.527789352,29.47736667000,-91.46838333000,101,-91.28900000000,29.27600000000,4.50000000000,0.26967928
609,615,6/28/2011,0.302141204,29.61813333000,-91.61500000000,101,-91.28900000000,29.27600000000,4.50000000000,0.47257932
610,616,6/28/2011,0.303298611,29.57325000000,-91.64011667000,101,-91.28900000000,29.27600000000,4.50000000000,0.46004400
929,953,6/29/2011,0.057997685,29.63183333000,-91.57223333000,101,-91.28900000000,29.27600000000,4.50000000000,0.45479498
930,954,6/29/2011,0.06025463,29.54318333000,-91.64041667000,101,-91.28900000000,29.27600000000,4.50000000000,0.44145284
979,1003,6/29/2011,0.121122685,29.39761667000,-91.55646667000,101,-91.28900000000,29.27600000000,4.50000000000,0.29381803
980,1004,6/29/2011,0.123229167,29.48140000000,-91.49366667000,101,-91.28900000000,29.27600000000,4.50000000000,0.28996139
1343,1375,6/30/2011,0.487534722,29.50461667000,-91.36755000000,101,-91.28900000000,29.27600000000,4.50000000000,0.24173474
1344,1376,6/30/2011,0.490983796,29.35978566000,-91.41520080000,101,-91.28900000000,29.27600000000,4.50000000000,0.15148161
1345,1377,6/30/2011,0.492384259,29.29625978000,-91.44686023000,101,-91.28900000000,29.27600000000,4.50000000000,0.15915499
1346,1378,6/30/2011,0.49375,29.24831667000,-91.46925000000,101,-91.28900000000,29.27600000000,4.50000000000,0.18236345
1398,1431,6/30/2011,0.534780093,29.11859263000,-91.36550403000,101,-91.28900000000,29.27600000000,4.50000000000,0.17501413
1399,1432,6/30/2011,0.536111111,29.15451577000,-91.35291218000,101,-91.28900000000,29.27600000000,4.50000000000,0.13727048
1400,1433,6/30/2011,0.536168981,29.17760000000,-91.34805000000,101,-91.28900000000,29.27600000000,4.50000000000,0.11475828
1401,1434,6/30/2011,0.538229167,29.25505000000,-91.30473333000,101,-91.28900000000,29.27600000000,4.50000000000,0.02620000
